movie_id,title,tags
298,Ocean's Thirteen,"Danny Ocean's team of criminals are back and composing a plan more personal than ever. When ruthless casino owner Willy Bank doublecrosses Reuben Tishkoff, causing a heart attack, Danny Ocean vows that he and his team will do anything to bring down Willy Bank along with everything he's got. Even if it means asking for help from an enemy. Crime Thriller casino thief revenge heist lasvegas pretendingtoberich laborstrike DanielOcean Robert“Rusty”CharlesRyan LinusCaldwell StevenSoderbergh"
7484,Open Season,"Boog, a domesticated 900lb. Grizzly bear finds himself stranded in the woods 3 days before Open Season. Forced to rely on Elliot, a fast-talking mule deer, the two form an unlikely friendship and must quickly rally other forest animals if they are to form a rag-tag army against the hunters. Adventure Animation Family hunter mountains garage grizzlybear bunny chase forest deer bear hunt Boog(voice) Elliot(voice) Shaw(voice) JillCulton RogerAllers AnthonyStacchi"
157350,Divergent,"In a world divided into factions based on personality types, Tris learns that she's been classified as Divergent and won't fit in. When she discovers a plot to destroy Divergents, Tris and the mysterious Four must find out what makes Divergents dangerous before it's too late. Adventure Action ScienceFiction basedonnovel dystopia youth dystopicfuture castesystem divergent basedonyoungadultnovel Beatrice""Tris""Prior Tobias""Four""Eaton JeanineMatthews NeilBurger"
853,Enemy at the Gates,Enemy at the Gates is a war film from Jean-Jacques Annaud from 2001 that takes place during the battle of Stalingard in World War II between the Russians and the Germans. War winter sniper worldwarii stalingrad VassiliZaitsev TaniaChernova MajorKönig Jean-JacquesAnnaud
10159,The Rundown,"When Travis, the mouthy son of a criminal, disappears in the Amazon in search of a treasured artifact, his father sends in Beck, who becomes Travis's rival for the affections of Mariana, a mysterious Brazilian woman. With his steely disposition, Beck is a man of few words -- but it takes him all the discipline he can muster to work with Travis to nab a tyrant who's after the same treasure. Adventure Action Comedy Thriller hunter bounty bountyhunter fight amazon treasurehunt jungle Beck Travis Mariana PeterBerg"
9593,Last Action Hero,"Danny is obsessed with a fictional movie character action hero Jack Slater. When a magical ticket transports him into Jack's latest adventure, Danny finds himself in a world where movie magic and reality collide. Now it's up to Danny to save the life of his hero and new friend. Adventure Fantasy Action Comedy Family magic movieinmovie spoof magicalobject cartooncat ticket self-referential projectionist child'spointofview JackSlater JohnPractice Frank JohnMcTiernan"
1904,Memoirs of a Geisha,"A sweeping romantic epic set in Japan in the years before World War II, a penniless Japanese child is torn from her family to work as a maid in a geisha house. Drama History Romance japan prostitute sistersisterrelationship brothel worldwarii geisha Sayuri Hatsumomo Pumpkin RobMarshall"
9615,The Fast and the Furious: Tokyo Drift,"In order to avoid a jail sentence, Sean Boswell heads to Tokyo to live with his military father. In a low-rent section of the city, Shaun gets caught up in the underground world of drift racing Action Crime Drama Thriller carrace carjourney carmechanic auto cargarage auto-tuning drifting car automobileracing SeanBoswell Neela HanLue JustinLin"
51052,Arthur Christmas,"Each Christmas, Santa and his vast army of highly trained elves produce gifts and distribute them around the world in one night. However, when one of 600 million children to receive a gift from Santa on Christmas Eve is missed, it is deemed ‘acceptable’ to all but one – Arthur. Arthur Claus is Santa’s misfit son who executes an unauthorized rookie mission to get the last present half way around the globe before dawn on Christmas morning. Drama Animation Family Comedy holiday santaclaus duringcreditsstinger womandirector christmas Arthur(voice) SteveClaus(voice) Grandsanta(voice) BarryCook SarahSmith"
297,Meet Joe Black,"When the grim reaper comes to collect the soul of megamogul Bill Parrish, he arrives with a proposition: Host him for a ""vacation"" among the living in trade for a few more days of existence. Parrish agrees, and using the pseudonym Joe Black, Death begins taking part in Parrish's daily agenda and falls in love with the man's daughter. Yet when Black's holiday is over, so is Parrish's life. Fantasy Drama Mystery lifeanddeath loveatfirstsight brokenengagement fireworks religionandsupernatural teenagecrush fate doctor millionaire JoeBlack WilliamParrish SusanParrish MartinBrest"
9884,Collateral Damage,Firefighter Gordon Brewer is plunged into the complex and dangerous world of international terrorism after he loses his wife and child in a bombing credited to Claudio 'The Wolf' Perrini. Action Thriller Drama terrorist fbi colombia firemen revenge explosion carexplosion bombattack GordyBrewer SelenaPerrini PeterBrandt AndrewDavis
16858,All That Jazz,"Bob Fosse's semi-autobiographical film celebrates show business stripped of glitz or giddy illusions. Joe Gideon (Roy Scheider) is at the top of the heap, one of the most successful directors and choreographers in musical theatre. But he can feel his world slowly collapsing around him--his obsession with work has almost destroyed his personal life, and only his bottles of pills keep him going. Drama Music showbusiness filmmaking tapdancing movieinmovie divorce tvshowinfilm stand-upcomedian broadway rainstorm surgery dreamsequence editing semiautobiographical restroom screeningroom amphetamine prescriptiondrugabuse JoeGideon Angelique AudreyParis BobFosse"
62764,Mirror Mirror,"After she spends all her money, an evil enchantress queen schemes to marry a handsome, wealthy prince. There's just one problem - he's in love with a beautiful princess, Snow White. Now, joined by seven rebellious dwarves, Snow White launches an epic battle of good vs. evil... Adventure Fantasy Drama Comedy ScienceFiction Family attemptedmurder fairytale blackmagic cockroach villainess goodvsevil womanfightsman insecurity mirror snowkingdom snowwhite evilqueen enchantress gala financialproblem pendant halfnakedman returningmoney evilplot duringcreditsstinger EvilQueen SnowWhite PrinceAndrewAlcott TarsemSingh"
22538,Scott Pilgrim vs. the World,"Scott Pilgrim is a film adaptation of the critically acclaimed, award-winning series of graphic novels of the same name by Canadian cartoonist Bryan Lee O’Malley. Scott Pilgrim is a 23 year old Canadian slacker and wannabe rockstar who falls in love with an American delivery girl, Ramona V. Flowers, and must defeat her seven ""evil exes"" to be able to date her. Action Adventure Comedy whipping hipster underagegirlfriend animatedflashback character'spointofviewcamerashot unconsciousness girlfight vegan aftercreditsstinger ScottPilgrim RamonaV.Flowers WallaceWells EdgarWright"
9341,The Core,"Geophysicist Dr. Josh Keyes discovers that an unknown force has caused the earth's inner core to stop rotating. With the planet's magnetic field rapidly deteriorating, our atmosphere literally starts to come apart at the seams with catastrophic consequences. To resolve the crisis, Keyes, along with a team of the world's most gifted scientists, travel into the earth's core. Their mission: detonate a device that will reactivate the core. Action Thriller Adventure ScienceFiction magneticfield centeroftheearth disasterfilm Dr.JoshKeyes Maj.RebeccaChilds Dr.Ed'Braz'Brazzleton JonAmiel"
12107,Nutty Professor II: The Klumps,"The hilarity begins when professor Sherman Klump finds romance with fellow DNA specialist, Denise Gaines, and discovers a brilliant formula that reverses aging. But Sherman's thin and obnoxious alter ego, Buddy Love, wants out...and a big piece of the action. And when Buddy gets loose, things get seriously nutty. Fantasy Comedy Romance ScienceFiction alterego madscientist family dean duringcreditsstinger researchlaboratory ProfessorShermanKlumpandvariousroles DeniseGaines DeanRichmond PeterSegal"
9637,Scooby-Doo,"The Mystery Inc. gang have gone their separate ways and have been apart for two years, until they each receive an invitation to Spooky Island. Not knowing that the others have also been invited, they show up and discover an amusement park that affects young visitors in very strange ways. Mystery Adventure Comedy amateurdetective voodoo resort crimesolving FredJones DaphneBlake NorvilleRogers(„Shaggy“) RajaGosnell"
49049,Dredd,"In the future, America is a dystopian wasteland. The latest scourge is Ma-Ma, a prostitute-turned-drug pusher with a dangerous new drug and aims to take over the city. The only possibility of stopping her is an elite group of urban police called Judges, who combine the duties of judge, jury and executioner to deliver a brutal brand of swift justice. But even the top-ranking Judge, Dredd, discovers that taking down Ma-Ma isn’t as easy as it seems in this explosive adaptation of the hugely popular comic series. Action ScienceFiction usa corruption crimefighter judge metropolis law post-apocalyptic dystopia executivecase police futuristic basedoncomicbook gore survival gunfight gangster extremeviolence psychic violence criminal justice druglord basedongraphicnovel dystopicfuture darkhumor expertmarksman rookie dredd 2000ad JudgeDredd Anderson Ma-Ma PeteTravis"
9339,Click,A workaholic architect finds a universal remote that allows him to fast-forward and rewind to different parts of his life. Complications arise when the remote starts to overrule his choices. Comedy Drama Fantasy Romance regret workaholic heartattack architect dyinganddeath timetravel remotecontrol children liposuction hospital wedding dog secondchance alternatereality fatherhood obese MichaelNewman DonnaNewman Morty FrankCoraci
16281,Creepshow,"Inspired by the E.C. comics of the 1950s, George A.Romero and Stephen King bring five tales of terror to the screen. Horror Comedy Fantasy monster halloween meteor buriedalive cockroach anthology basedoncomicbook gore animatedsequence zombie livingdead HenryNorthrup(segment""TheCrate"") WilmaNorthrup(segment""TheCrate"") DexterStanley(segment""TheCrate"") GeorgeA.Romero"
39691,Cats & Dogs 2 : The Revenge of Kitty Galore,The ongoing war between the canine and feline species is put on hold when they join forces to thwart a rogue cat spy with her own sinister plans for conquest. Comedy Family torture aftercreditsstinger duringcreditsstinger 3d Diggs(voice) Butch(voice) Catherine(voice) BradPeyton
8247,Jumper,"David Rice is a man who knows no boundaries, a Jumper, born with the uncanny ability to teleport instantly to anywhere on Earth. When he discovers others like himself, David is thrust into a dangerous and bloodthirsty war while being hunted by a sinister and determined group of zealots who have sworn to destroy all Jumpers. Now, David’s extraordinary gift may be his only hope for survival! Adventure Fantasy ScienceFiction adolescence basedonnovel lossofchild fight chase teleportation supernaturalpowers leapintime enemy motherlylove DavidRice Griffin Roland DougLiman"
11253,Hellboy II: The Golden Army,"In this continuation to the adventure of the demon superhero, an evil elf breaks an ancient pact between humans and creatures, as he declares war against humanity. He is on a mission to release The Golden Army, a deadly group of fighting machines that can destroy the human race. As Hell on Earth is ready to erupt, Hellboy and his crew set out to defeat the evil prince. Adventure Fantasy ScienceFiction auction northernireland resignation superhero rebellion violence spear cutarm splitscreen superheroteam armrippedoff supervillain remorse selfexile vanishingfigure fathersonconflict Hellboy LizSherman TomManning GuillermodelToro"
1949,Zodiac,"The true story of the investigation of 'The Zodiac Killer', a serial killer who terrified the San Francisco Bay Area, taunting police with his ciphers and letters. The case becomes an obsession for four men as their lives and careers are built and destroyed by the endless trail of clues. Crime Drama Mystery Thriller california sanfrancisco killing journalist newspaper massmurder plannedmurder embassy victim threattodeath victimofmurder code police murder serialkiller reporter RobertGraysmith PaulAvery DaveToschi DavidFincher"
8452,The 6th Day,Futuristic action about a man who meets a clone of himself and stumbles into a grand conspiracy about clones taking over the world. ScienceFiction clone future murder cloning lasergun dystopicfuture implantedmemory sci-fithriller AdamGibson HankMorgan MichaelDrucker RogerSpottiswoode
310,Bruce Almighty,"Bruce Nolan toils as a ""human interest"" television reporter in Buffalo, N.Y. Despite his high ratings and the love of his beautiful girlfriend, Grace, Bruce remains unfulfilled. At the end of the worst day in his life, he angrily ridicules God -- and the Almighty responds, endowing Bruce with all of His divine powers. Fantasy Comedy christianity moon responsability moses streetgang lovesickness journalism newlove faith prayer god carcrash BruceNolan GraceConnelly JackBaylor TomShadyac"
27578,The Expendables,"Barney Ross leads a band of highly skilled mercenaries including knife enthusiast Lee Christmas, a martial arts expert, heavy weapons specialist, demolitionist, and a loose-cannon sniper. When the group is commissioned by the mysterious Mr. Church to assassinate the dictator of a small South American island, Barney and Lee visit the remote locale to scout out their opposition and discover the true nature of the conflict engulfing the city. Thriller Adventure Action tattoo martialarts sniper island mercenary bridge rescue escape church drug blade ensemblecast duringcreditsstinger BarneyRoss LeeChristmas GunnarJensen SylvesterStallone"
954,Mission: Impossible,"When Ethan Hunt, the leader of a crack espionage team whose perilous operation has gone awry with no explanation, discovers that a mole has penetrated the CIA, he's surprised to learn that he's the No. 1 suspect. To clear his name, Hunt now must ferret out the real double agent and, in the process, even the score. Adventure Action Thriller paris londonengland spy cia terrorist secretidentity undercover armsdeal headquarter secretbase secretmission prague embassy secretagent tgv computer mission basedontvseries espionage agent EthanHunt JimPhelps ClairePhelps BrianDePalma"
70160,The Hunger Games,"Every year in the ruins of what was once North America, the nation of Panem forces each of its twelve districts to send a teenage boy and girl to compete in the Hunger Games. Part twisted entertainment, part government intimidation tactic, the Hunger Games are a nationally televised event in which “Tributes” must fight with one another until one survivor remains. Pitted against highly-trained Tributes who have prepared for these Games their entire lives, Katniss is forced to rely upon her sharp instincts as well as the mentorship of drunken former victor Haymitch Abernathy. If she’s ever to return home to District 12, Katniss must make impossible choices in the arena that weigh survival against humanity and life against love. The world will be watching. ScienceFiction Adventure Fantasy hallucination dystopia femaleprotagonist bowandarrow knifethrowing knifefight game archery blindness glamour roastedpig sponsor chariot fictionaltvshow mineexplosion basedonyoungadultnovel KatnissEverdeen PeetaMellark GaleHawthorne GaryRoss"
45243,The Hangover Part II,"The Hangover crew heads to Thailand for Stu's wedding. After the disaster of a bachelor party in Las Vegas last year, Stu is playing it safe with a mellow pre-wedding brunch. However, nothing goes as planned and Bangkok is the perfect setting for another adventure with the rowdy group. Comedy sunglasses interpol undercovercop hangover duringcreditsstinger PhilWenneck StuPrice AlanGarner ToddPhillips"
364,Batman Returns,"Having defeated the Joker, Batman now faces the Penguin - a warped and deformed individual who is intent on being accepted into Gotham society. Crooked businessman Max Schreck is coerced into helping him become Mayor of Gotham and they both attempt to expose Batman in a different light. Selina Kyle, Max's secretary, is thrown from the top of a building and is transformed into Catwoman - a mysterious figure who has the same personality disorder as Batman. Batman must attempt to clear his name, all the time deciding just what must be done with the Catwoman. Action Fantasy holiday corruption doublelife dccomics crimefighter hallucination christmastree gothamcity vigilante superhero violence darkhero fictionalcity supervillain superpowers deformed birdcage evilcircus christmasholiday BruceWayne/Batman OswaldCobblepot/ThePenguin SelinaKyle/Catwoman TimBurton"
7518,Over the Hedge,"A scheming raccoon fools a mismatched family of forest creatures into helping him repay a debt of food, by invading the new suburban sprawl that popped up while they were hibernating – and learns a lesson about family himself. Comedy Animation Family squirrel eatinganddrinking vororte garden grizzlybear entrapment suburbianidyll garbage forest turtle hidinginagarbagecontainer skunk racoon animal RJ(voice) Verne(voice) Hammy(voice) KareyKirkpatrick TimJohnson"
11544,Lilo & Stitch,"A lonely Hawaiian girl named Lilo is being raised by her older sister, Nani, after their parents die -- under the watch of social worker Cobra Bubbles. When Lilo adopts a funny-looking dog and names him ""Stitch,"" she doesn't realize her new best friend is a wacky alien created by mad scientist Dr. Jumba. Animation Family sistersisterrelationship extraterrestrialtechnology hawaii adoption mutation alienlife-form alienphenomenons animation dog deadparents 'Stitch'(voice) Lilo(voice) Nani(voice) ChrisSanders DeanDeBlois"
9986,Charlotte's Web,"Wilbur the pig is scared of the end of the season, because he knows that come that time, he will end up on the dinner table. He hatches a plan with Charlotte, a spider that lives in his pen, to ensure that this will never happen. Comedy Family Fantasy hero barn spider pig egg friendship spring uncle friends rescue survival talkinganimal grass family desk raincoat talkingpig CharlottetheSpider(voice) TempletontheRat(voice) SamueltheSheep(voice) GaryWinick"
8656,Deep Impact,"A seven-mile-wide space rock is hurtling toward Earth, threatening to obliterate the planet. Now, it's up to the president of the United States to save the world. He appoints a tough-as-nails veteran astronaut to lead a joint American-Russian crew into space to destroy the comet before impact. Meanwhile, an enterprising reporter uses her smarts to uncover the scoop of the century. Action Drama Romance usapresident nasa metereologist spacemission comet naturaldisaster tsunami astronomer astronaut womandirector disastermovie Capt.Spurgeon'Fish'Tanner JennyLerner LeoBiederman MimiLeder"
146216,RED 2,Retired C.I.A. agent Frank Moses reunites his unlikely team of elite operatives for a global quest to track down a missing portable nuclear device. Action Comedy Crime Thriller paris londonengland cia russia mi6 hiredkiller explodingairplane FrankMoses Katja Bailey DeanParisot
9291,The Longest Yard,"Pro quarter-back, Paul Crewe and former college champion and coach, Nate Scarboro are doing time in the same prison. Asked to put together a team of inmates to take on the guards, Crewe enlists the help of Scarboro to coach the inmates to victory in a football game 'fixed' to turn out quite another way. Comedy Drama prison americanfootball prisoner blackmail supervisor sport PaulCrewe Caretaker CoachNateScarborough PeterSegal"
55301,Alvin and the Chipmunks: Chipwrecked,"Playing around while aboard a cruise ship, the Chipmunks and Chipettes accidentally go overboard and end up marooned in a tropical paradise. They discover their new turf is not as deserted as it seems. Comedy Fantasy Family Music Animation sequel chipmunk cruiseship overboard DavidSeville Ian Zoe MikeMitchell"
109418,Grown Ups 2,"The all-star comedy cast from Grown Ups returns (with some exciting new additions) for more summertime laughs. Lenny (Adam Sandler) has relocated his family back to the small town where he and his friends grew up. This time around, the grown ups are the ones learning lessons from their kids on a day notoriously full of surprises: the last day of school. Comedy LennyFeder EricLamonsoff KurtMcKenzie DennisDugan"
11665,Get Smart,"When the identities of secret agents from Control are compromised, the Chief promotes hapless but eager analyst Maxwell Smart and teams him with stylish, capable Agent 99, the only spy whose cover remains intact. Can they work together to thwart the evil plans of KAOS and its crafty operative? Action Comedy Thriller dancing spy terrorist traitor airplane violin basedontvseries legs MaxwellSmart Agent99 Agent23 PeterSegal"
6964,Something's Gotta Give,"Harry Sanborn is an aged music industry exec with a fondness for younger women like Marin, his latest trophy girlfriend. Things get a little awkward when Harry suffers a heart attack at the home of Marin's mother, Erica. Left in the care of Erica and his doctor, a love triangle starts to take shape. Drama Comedy Romance agedifference ladykiller womandirector HarrySanborn EricaBarry JulianMercer NancyMeyers"
11324,Shutter Island,"World War II soldier-turned-U.S. Marshal Teddy Daniels investigates the disappearance of a patient from a hospital for the criminally insane, but his efforts are compromised by his troubling visions and also by a mysterious doctor. Drama Thriller Mystery basedonnovel island hurricane investigation psychiatrichospital u.s.marshal conspiracytheory 1950s TeddyDaniels ChuckAule Dr.JohnCawley MartinScorsese"
12193,Four Christmases,"Brad and Kate have made something of an art form out of avoiding their families during the holidays, but this year their foolproof plan is about go bust -- big time. Stuck at the city airport after all departing flights are canceled, the couple is embarrassed to see their ruse exposed to the world by an overzealous television reporter. Now, Brad and Kate are left with precious little choice other than to swallow their pride and suffer the rounds. Comedy Romance Drama holiday romanticcomedy dysfunctionalfamily christmas BradMcVie Kate HowardMcVie SethGordon"
9928,Robots,"Rodney Copperbottom is a young robot inventor who dreams of making the world a better place, until the evil Ratchet takes over Big Weld Industries. Now, Rodney's dreams – and those of his friends – are in danger of becoming obsolete. Animation Comedy Family ScienceFiction inventor businessman robot dishonesty Fender(voice) RodneyCopperbottom(voice) Cappy(voice) ChrisWedge CarlosSaldanha"
754,Face/Off,"An antiterrorism agent goes under the knife to acquire the likeness of a terrorist and gather details about a bombing plot. When the terrorist escapes custody, he undergoes surgery to look like the agent so he can get close to the agent's family. Action Crime ScienceFiction Thriller undercover mexicanstandoff biologicalweapon facetransplant rageandhate fistfight hostility revenge deception tragedy shootout hospital boatchase losangeles explosion extremeviolence fbiagent prisonescape criminalgang flashback goldengun archvillain bulletballet SeanArcher CastorTroy EveArcher JohnWoo"
10202,Bedtime Stories,Skeeter Bronson is a down-on-his-luck guy who's always telling bedtime stories to his niece and nephew. But his life is turned upside down when the fantastical stories he makes up for entertainment inexplicably turn into reality. Can a bewildered Skeeter manage his own unruly fantasies now that the outrageous characters and situations from his mind have morphed into actual people and events? Fantasy Comedy Family Romance wishescometrue escapade disorder imaginary miraculousevent imaginarykingdom lifeturnedupsidedown nothinggoesright SkeeterBronson Jill Kendall AdamShankman
4147,Road to Perdition,"Mike Sullivan works as a hit man for crime boss John Rooney. Sullivan views Rooney as a father figure, however after his son is witness to a killing, Mike Sullivan finds himself on the run in attempt to save the life of his son and at the same time looking for revenge on those who wronged him. Thriller Crime Drama basedongraphicnovel homework shotinthechin softboiledegg learningtodrive spoiledson scarredface thompsonsubmachinegun frostonawindow cauterizingawound libertyhalfdollar MichaelSullivan MichaelSullivan,Jr. AnnieSullivan SamMendes"
50546,Just Go with It,"A plastic surgeon, romancing a much younger schoolteacher, enlists his loyal assistant to pretend to be his soon to be ex-wife, in order to cover up a careless lie. When more lies backfire, the assistant's kids become involved, and everyone heads off for a weekend in Hawaii that will change all their lives. Romance Comedy beach fictitiousmarriage blackmail plasticsurgery marriage love beautifulwoman kidsandfamily DannyMaccabee KatherineMurphy DevlinAdams DennisDugan"
1701,Con Air,"When the government puts all its rotten criminal eggs in one airborne basket, it's asking for trouble. Before you can say, ""Pass the barf bag,"" the crooks control the plane, led by creepy Cyrus ""The Virus"" Grissom. Watching his every move is the just-released Cameron Poe, who'd rather reunite with his family. Action Thriller Crime prison ambush helicopter airport gasstation undercover mexicanstandoff bravery hijacking escape shootout u.s.marshal lasvegas explosion brutality violence convict desert warhero deaagent motorcyclechase CameronPoe MarshalVinceLarkin CyrusGrissom SimonWest"
13027,Eagle Eye,"Jerry Shaw and Rachel Holloman are two strangers whose lives are suddenly thrown into turmoil by a mysterious woman they have never met. Threatening their lives and family, the unseen caller uses everyday technology to control their actions and push them into increasing danger. As events escalate, Jerry and Rachel become the country's most-wanted fugitives and must figure out what is happening to them. Mystery Thriller Action artificialintelligence washingtond.c. secretidentity hostage technology fbi pentagon twinbrother fbiagent JerryShaw RachelHolloman ZoePerez D.J.Caruso"
2289,Cold Mountain,"In this classic story of love and devotion set against the backdrop of the American Civil War, a wounded Confederate soldier named W.P. Inman deserts his unit and travels across the South, aiming to return to his young wife, Ada, who he left behind to tend their farm. As Inman makes his perilous journey home, Ada struggles to keep their home intact with the assistance of Ruby, a mysterious drifter sent to help her by a kindly neighbor. Drama lossoflover lossoffamily deserter lossoffather loveofone'slife Inman AdaMonroe RubyThewes AnthonyMinghella"
20504,The Book of Eli,"A post-apocalyptic tale, in which a lone man fights his way across America in order to protect a sacred book that holds the secrets to saving humankind. Action Thriller ScienceFiction book post-apocalyptic dystopia faith blind Eli Carnegie Solara AlbertHughes AllenHughes"
9574,Flubber,"Professor Phillip Brainard, an absent minded professor, works with his assistant Weebo, trying to create a substance that's a new source of energy and that will save Medfield College where his sweetheart Sara is the president. He has missed his wedding twice, and on the afternoon of his third wedding, Professor Brainard creates flubber, which allows objects to fly through the air. Comedy Family ScienceFiction weddingvows inventor slime green flight madscientist wedding ProfessorPhilipBrainard Dr.SaraJeanReynolds WilsonCroft LesMayfield"
11618,The Haunting,"Dr. David Marrow invites Nell Vance, and Theo and Luke Sanderson to the eerie and isolated Hill House to be subjects for a sleep disorder study. The unfortunate guests discover that Marrow is far more interested in the sinister mansion itself – and they soon see the true nature of its horror. Horror Thriller Fantasy Mystery basedonnovel trauma castle hauntedhouse insomnia bone poster painting remake haunting childlabor audiorecording spiralstaircase evil loner researcher insomniac paranormalactivity logbook  strangenoise spook cherub Dr.DavidMarrow Theo LukeSanderson JandeBont"
2300,Space Jam,"In a desperate attempt to win a basketball match and earn their freedom, the Looney Tunes seek the aid of retired basketball champion, Michael Jordan. Animation Comedy Drama Family Fantasy sport basketball doctor basketballteam basketballgame referee basketballcourt tweetybird speedygonzales cartoonchicken sylvesterthecat cartoonrealitycrossover basketballhoop cartoonskunk Himself StanPodolak BugsBunny/ElmerFudd(voice) JoePytka"
12096,The Pink Panther,"When the coach of the France soccer team is killed by a poisoned dart in the stadium in the end of a game, and his expensive and huge ring with the diamond Pink Panther disappears, the ambitious Chief Inspector Dreyfus assigns the worst police inspector Jacques Clouseau to the case. Action Comedy Crime Mystery Family robbery investigation inspector killer clouseau pinkpanther murderhunt InspectorJacquesClouseau ChiefInspectorDreyfus GendarmeGilbertPonton ShawnLevy"
10200,The Day the Earth Stood Still,"A representative of an alien race that went through drastic evolution to survive its own climate change, Klaatu comes to Earth to assess whether humanity can prevent the environmental damage they have inflicted on their own planet. When barred from speaking to the United Nations, he decides humankind shall be exterminated so the planet can survive. Drama ScienceFiction Thriller extraterrestrialtechnology spacecraft ultimatum evacuation panic government remake ufo alien endoftheworld giantrobot tank socialcommentary poweroutage interrogation environmentalism threat aliencontact centralpark messenger nanobots disintegration Klaatu HelenBenson ReginaJackson ScottDerrickson"
8834,Conspiracy Theory,"A man obsessed with conspiracy theories becomes a target after one of his theories turns out to be true. Unfortunately, in order to save himself, he has to figure out which theory it is. Action Drama Mystery Thriller newyork cia helicopter assassin secret obsession taxidriver fbi paranoia wheelchair chase theory politics government control cover-up murder suspense conspiracy torture flashback target geronimo newsletter JerryFletcher AliceSutton Dr.Jonas RichardDonner"
228150,Fury,"Last months of World War II in April 1945. As the Allies make their final push in the European Theater, a battle-hardened U.S. Army sergeant in the 2nd Armored Division named Wardaddy commands a Sherman tank called ""Fury"" and its five-man crew on a deadly mission behind enemy lines. Outnumbered and outgunned, Wardaddy and his men face overwhelming odds in their heroic attempts to strike at the heart of Nazi Germany. War Drama Action worldwarii nazis war nazigermany panzer tank Don'Wardaddy'Collier Boyd'Bible'Swan NormanEllison DavidAyer"
6068,Six Days Seven Nights,"When Quinn, a grouchy pilot living the good life in the South Pacific, agrees to transfer a savvy fashion editor, Robin, to Tahiti, he ends up stranded on a deserted island with her after their plane crashes. The pair avoid each other at first, until they're forced to team up to escape from the island -- and some pirates who want their heads. Action Adventure Comedy Romance overleven familyguy QuinnHarris RobinMonroe FrankMartin IvanReitman"
41515,Yogi Bear,"Jellystone Park has been losing business, so greedy Mayor Brown decides to shut it down and sell the land. That means families will no longer be able to experience the natural beauty of the outdoors -- and, even worse, Yogi and Boo Boo will be tossed out of the only home they've ever known. Faced with his biggest challenge ever, Yogi must prove that he really is ""smarter than the average bear"" as he and Boo Boo join forces with their old nemesis Ranger Smith to find a way to save Jellystone Park from closing forever. Comedy Family Animation Adventure picnic sandwich bear 3d yogi YogiBear(voice) Boo-BooBear(voice) Rachel EricBrevig"
9023,Spirit: Stallion of the Cimarron,"As a wild stallion travels across the frontiers of the Old West, he befriends a young human and finds true love with a mare. Western Animation Adventure Comedy Family humanbeing freedom mustang rivalry wildlife animation cavalry indianwar eyebrow wildhorse Spirit(voice) TheColonel(voice) LittleCreek(voice) KellyAsbury LornaCook"
38317,Zookeeper,"A comedy about a zookeeper who might be great with animals, but he doesn't know anything about the birds and the bees. The man can't find love, so he decides to quit his job at the zoo, but his animal friends try to stop him and teach him that Mother Nature knows best when it comes to love. Comedy Romance Family talkinganimal scientist germanaccent ostrich monkey bullfrog cardealership duringcreditsstinger GriffinKeyes Kate Lion(voice) FrankCoraci"
2157,Lost in Space,"The prospects for continuing life on Earth in the year 2058 are grim. So the Robinsons are launched into space to colonize Alpha Prime, the only other inhabitable planet in the galaxy. But when a stowaway sabotages the mission, the Robinsons find themselves hurtling through uncharted space. Adventure Family ScienceFiction timetravel sabotage deepspaceexplorer Dr.ZacharySmith Prof.JohnRobinson Maj.DonWest StephenHopkins"
14462,The Manchurian Candidate,"When his army unit was ambushed during the first Gulf War, Sergeant Raymond Shaw saved his fellow soldiers just as his commanding officer, then-Captain Ben Marco, was knocked unconscious. Brokering the incident for political capital, Shaw eventually becomes a vice-presidential nominee, while Marco is haunted by dreams of what happened -- or didn't happen -- in Kuwait. As Marco (now a Major) investigates, the story begins to unravel, to the point where he questions if it happened at all. Is it possible the entire unit was kidnapped and brainwashed to believe Shaw is a war hero as part of a plot to seize the White House? Some very powerful people at Manchurian Global corporation appear desperate to stop him from finding out. Drama Thriller Mystery senator gulfwar canoe kuwait conspiracy warhero u.s.congress implant MajorBennettEzekielMarco SenatorEleanorPrentissShaw(D-VA) CongressmanRaymondPrentissShaw(D-NY) JonathanDemme"
161795,Déjà Vu,"L.A. shop owner Dana and Englishman Sean meet and fall in love at first sight, but Sean is married and Dana is to marry her business partner Alex. Romance Drama love american pin stranger ruby Sean DanaHoward Skelly HenryJaglom"
159824,Hotel Transylvania 2,"When the old-old-old-fashioned vampire Vlad arrives at the hotel for an impromptu family get-together, Hotel Transylvania is in for a collision of supernatural old-school and modern day cool. Animation Comedy Family transylvania hotel witch technology magic mummy dracula skeleton onlychild backpacker marriage frankenstein wolfman zombie movingout invisibleman newlife Dracula(voice) Jonathan(voice) Mavis(voice) GenndyTartakovsky"
49948,Fantasia 2000,"Blending lively music and brilliant animation, this sequel to the original 'Fantasia' restores 'The Sorcerer's Apprentice' and adds seven new shorts. Animation Family Music orchestra musicalsegments Himself-IntroductoryHost Himself-Host Himself-Host JamesAlgar DonHahn GaëtanBrizzi PaulBrizzi EricGoldberg HendelButoy FrancisGlebas PixoteHunt"
2135,The Time Machine,"Hoping to alter the events of the past, a 19th century inventor instead travels 800,000 years into the future, where he finds humankind divided into two warring races. ScienceFiction Adventure Action future timemachine AlexanderHartdegen DavidFilby Mrs.Watchett SimonWells"
